trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.1, 'e': 0.90064017238477}",20,8,-50.24810032608588,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 0}",1
186,False,"{'a': 0.1, 'e': 0.939524893748256}",25,0,-64.99474786118547,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
187,False,"{'a': 0.1, 'e': 0.9690221929390499}",20,0,-139.1385407568676,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
188,False,"{'a': 0.1, 'e': 0.9888373426941459}",20,0,-134.49396620724207,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
189,False,"{'a': 0.1, 'e': 0.9987723565872102}",20,0,-123.43630694199264,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
190,False,"{'a': 0.1, 'e': 0.9987279672435014}",25,0,-268.1615279589005,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 5}",0
191,False,"{'a': 0.1, 'e': 0.9887046181866692}",25,0,-152.53607772204555,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 2}",0
192,False,"{'a': 0.1, 'e': 0.9688024594072101}",30,0,-127.15686829496778,"{0: 19, 1: 3, 2: 5, 3: 2, 4: 1}",0
193,False,"{'a': 0.1, 'e': 0.9392203466968696}",25,2,-85.27616081116595,"{0: 13, 1: 5, 2: 4, 3: 0, 4: 1}",1
194,False,"{'a': 0.1, 'e': 0.9002538547473045}",20,0,-97.81854777162718,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
195,False,"{'a': 0.1, 'e': 0.8522923238654625}",25,0,-116.20430376464269,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
196,False,"{'a': 0.1, 'e': 0.7958149698139441}",20,0,-105.68530526429252,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
197,False,"{'a': 0.1, 'e': 0.7313860956454967}",20,0,-58.84574311072701,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
198,False,"{'a': 0.1, 'e': 0.6596494533734593}",30,0,-74.02660245445068,"{0: 22, 1: 5, 2: 1, 3: 1, 4: 1}",0
199,False,"{'a': 0.1, 'e': 0.5813218118144357}",20,0,-163.39956961314545,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
200,False,"{'a': 0.1, 'e': 0.4971857948712022}",30,14,0.3992046985140123,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.1, 'e': 0.40808206181339196}",30,24,11.094610019246815,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.1, 'e': 0.3149009076879342}",25,19,12.084233169350666,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.1, 'e': 0.21857336778525918}",25,16,10.84444986590375,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.1, 'e': 0.12006191504242673}",20,6,14.485047189574816,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.1, 'e': 0.020350843331679427}",25,4,39.46619104704208,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.1, 'e': 0.07956356727854007}",30,19,23.81431323471878,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.1, 'e': 0.17868300502473455}",25,15,5.8571002961283885,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.1, 'e': 0.2760171012494705}",25,15,-42.509762847420255,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
209,False,"{'a': 0.1, 'e': 0.37059332583764143}",20,15,6.152269810147442,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.1, 'e': 0.46146670441591253}",25,10,-62.86467688738025,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
211,False,"{'a': 0.1, 'e': 0.5477292602242685}",20,0,9.55277632941421,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
212,False,"{'a': 0.1, 'e': 0.628519086319688}",25,6,-63.17502887661073,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 1}",1
213,False,"{'a': 0.1, 'e': 0.7030289574653886}",20,10,-32.03008084401722,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
214,False,"{'a': 0.1, 'e': 0.7705143956585687}",20,0,-42.569326190042524,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
215,False,"{'a': 0.1, 'e': 0.8303011087085271}",25,0,-83.33609190024565,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
216,False,"{'a': 0.1, 'e': 0.8817917275413242}",25,0,-74.84630761658605,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
217,False,"{'a': 0.1, 'e': 0.9244717749141217}",35,0,-247.39003624577782,"{0: 18, 1: 5, 2: 8, 3: 0, 4: 4}",0
218,False,"{'a': 0.1, 'e': 0.9579148059017166}",20,0,-76.08095716960516,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
219,False,"{'a': 0.1, 'e': 0.9817866687932767}",20,0,-67.96214740823349,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
220,False,"{'a': 0.1, 'e': 0.9958488438257798}",20,0,-39.75093890314709,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
221,False,"{'a': 0.1, 'e': 0.9999608263946371}",25,0,-141.764700960946,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
222,False,"{'a': 0.1, 'e': 0.9940815309292618}",25,0,-29.030186929694125,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
223,False,"{'a': 0.1, 'e': 0.9782697014065067}",20,0,-88.30461551077678,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
224,False,"{'a': 0.1, 'e': 0.9526833244002685}",25,0,-168.7780483791235,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
225,False,"{'a': 0.1, 'e': 0.9175780505318598}",25,0,-211.25684317209834,"{0: 12, 1: 1, 2: 8, 3: 1, 4: 3}",0
226,False,"{'a': 0.1, 'e': 0.8733046400935156}",20,0,-90.27326714027737,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
227,False,"{'a': 0.1, 'e': 0.820305458367489}",20,0,-74.79030810768876,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
228,False,"{'a': 0.1, 'e': 0.7591100556583875}",25,0,-51.1182758034985,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
229,False,"{'a': 0.1, 'e': 0.6903298762015725}",30,19,-10.252128458434257,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
230,False,"{'a': 0.1, 'e': 0.614652148814467}",20,2,-63.538616612694746,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
231,False,"{'a': 0.1, 'e': 0.5328330203333975}",20,12,-29.590337724194253,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
232,False,"{'a': 0.1, 'e': 0.4456900004443332}",25,11,0.9154677632071786,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
233,False,"{'a': 0.1, 'e': 0.35409379339635566}",30,13,-0.6469167593314913,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.1, 'e': 0.2589595982126113}",20,10,13.295395105470034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.1, 'e': 0.16123796432418536}",25,17,17.150151637178578,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.1, 'e': 0.061905293994420546}",35,3,43.36929340230521,"{0: 31, 1: 1, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.1, 'e': 0.03804591356977048}",20,8,8.553982043601959,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
238,False,"{'a': 0.1, 'e': 0.13761697894187933}",25,5,-3.8716668956760563,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
239,False,"{'a': 0.1, 'e': 0.2358130209505226}",20,8,7.788150497686935,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.1, 'e': 0.33165289720325275}",20,9,-11.630250026049467,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
241,False,"{'a': 0.1, 'e': 0.4241790073369969}",20,0,-38.11985509649096,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
242,False,"{'a': 0.1, 'e': 0.5124668610443709}",20,0,-43.894756441934774,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
243,False,"{'a': 0.1, 'e': 0.5956343152752115}",20,0,-41.94664183888494,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
244,False,"{'a': 0.1, 'e': 0.6728503883183468}",20,0,15.615263848278177,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
245,False,"{'a': 0.1, 'e': 0.7433435626961754}",20,0,-93.5973678154742,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
246,False,"{'a': 0.1, 'e': 0.8064094939122546}",25,0,-40.11931581411026,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
247,False,"{'a': 0.1, 'e': 0.8614180480287028}",20,7,-89.4705567809513,"{0: 8, 1: 3, 2: 0, 3: 0, 4: 2}",1
248,False,"{'a': 0.1, 'e': 0.9078195977561968}",25,0,-167.886584116447,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
249,False,"{'a': 0.1, 'e': 0.9451505141481711}",25,0,-133.23945671124383,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
250,False,"{'a': 0.1, 'e': 0.9730377990280002}",25,0,-82.18685753274238,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
251,False,"{'a': 0.1, 'e': 0.9912028118634736}",20,0,-151.15107138356746,"{0: 8, 1: 2, 2: 7, 3: 2, 4: 1}",0
252,False,"{'a': 0.1, 'e': 0.9994640538508954}",25,0,-182.29778838203367,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
253,False,"{'a': 0.1, 'e': 0.9977389813911302}",20,0,-156.84358849698734,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
254,False,"{'a': 0.1, 'e': 0.9860448308379632}",25,0,-223.67692811245064,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 4}",0
255,False,"{'a': 0.1, 'e': 0.9644984462781486}",30,0,-268.4491146074901,"{0: 12, 1: 3, 2: 9, 3: 3, 4: 3}",0
256,False,"{'a': 0.1, 'e': 0.933315112063922}",20,0,-99.51227964273562,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
257,False,"{'a': 0.1, 'e': 0.8928064017629097}",20,0,-19.933360734407064,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
258,False,"{'a': 0.1, 'e': 0.8433770650180411}",20,0,-67.5633089508747,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
259,False,"{'a': 0.1, 'e': 0.7855209834229068}",25,12,-44.79966117194154,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
260,False,"{'a': 0.1, 'e': 0.7198162358201232}",25,0,-59.971547481215715,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
261,False,"{'a': 0.1, 'e': 0.6469193223286404}",20,0,-84.8798702741978,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
262,False,"{'a': 0.1, 'e': 0.5675586048115439}",25,0,-17.116992009185168,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
263,False,"{'a': 0.1, 'e': 0.48252702932510166}",25,0,-90.53162497530123,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
264,False,"{'a': 0.1, 'e': 0.3926742032638758}",25,1,2.5844980545222205,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
265,False,"{'a': 0.1, 'e': 0.2988979063644682}",20,4,22.59140257842427,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.1, 'e': 0.202135120387182}",25,13,-45.10472150950687,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
267,False,"{'a': 0.1, 'e': 0.10335266710397087}",20,11,18.63305626374673,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.1, 'e': 0.003537548134906392}",20,9,21.230068942388424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.1, 'e': 0.09631291684576058}",25,0,-13.425840661723162,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
270,False,"{'a': 0.1, 'e': 0.19520105499812573}",25,14,16.36896710980189,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.1, 'e': 0.2921388087338362}",25,9,5.750674532213248,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
272,False,"{'a': 0.1, 'e': 0.38615760806093263}",20,2,-71.52041643681855,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 1}",1
273,False,"{'a': 0.1, 'e': 0.47631804821501833}",25,2,-92.43758163787234,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 2}",1
274,False,"{'a': 0.1, 'e': 0.5617192758811499}",20,11,3.0045008269257982,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.1, 'e': 0.6415079902223857}",20,2,-44.643811278021595,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
276,False,"{'a': 0.1, 'e': 0.7148869687796651}",20,0,-137.83618577156375,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
277,False,"{'a': 0.1, 'e': 0.7811230330551143}",20,0,-30.514969816886953,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
278,False,"{'a': 0.1, 'e': 0.8395543741892222}",25,0,-135.67694219076603,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
279,False,"{'a': 0.1, 'e': 0.8895971655362084}",20,0,-140.1606363375394,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
280,False,"{'a': 0.1, 'e': 0.9307513960668851}",20,0,-60.481695175564795,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
281,False,"{'a': 0.1, 'e': 0.9626058663135666}",20,0,-75.92859881735345,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
282,False,"{'a': 0.1, 'e': 0.9848422969392383}",30,0,-123.77664127003067,"{0: 19, 1: 1, 2: 8, 3: 1, 4: 1}",0
283,False,"{'a': 0.1, 'e': 0.9972385088794741}",20,0,-149.1456819723287,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
284,False,"{'a': 0.1, 'e': 0.9996706432822098}",30,0,-239.5113814722548,"{0: 16, 1: 3, 2: 6, 3: 1, 4: 4}",0
285,False,"{'a': 0.1, 'e': 0.9921143990644502}",20,0,-173.19236035506356,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
286,False,"{'a': 0.1, 'e': 0.9746452757206577}",30,16,-94.35600971779435,"{0: 6, 1: 1, 2: 6, 3: 0, 4: 1}",1
287,False,"{'a': 0.1, 'e': 0.9474378189567576}",20,0,-116.95196986823467,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
288,False,"{'a': 0.1, 'e': 0.9107638766871459}",20,0,-150.16464578564353,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
289,False,"{'a': 0.1, 'e': 0.8649898828201886}",20,0,-174.77723707624918,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0
290,False,"{'a': 0.1, 'e': 0.8105731959717306}",30,14,-38.606195451126474,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 0}",1
291,False,"{'a': 0.1, 'e': 0.7480575296890004}",20,0,-75.9654445098987,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
292,False,"{'a': 0.1, 'e': 0.6780675198445586}",20,0,-74.67078450146214,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
293,False,"{'a': 0.1, 'e': 0.6013024834811519}",20,0,-2.2600743957294185,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
294,False,"{'a': 0.1, 'e': 0.518529431466979}",25,0,-88.40749348116206,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
295,False,"{'a': 0.1, 'e': 0.43057540477662676}",25,7,-75.38345257500616,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
296,False,"{'a': 0.1, 'e': 0.3383192109710552}",30,7,-23.329827838440135,"{0: 19, 1: 3, 2: 0, 3: 0, 4: 1}",1
297,False,"{'a': 0.1, 'e': 0.24268264344292018}",20,0,-40.972117457601804,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
298,False,"{'a': 0.1, 'e': 0.14462127116171977}",30,10,-70.4605298074681,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
299,False,"{'a': 0.1, 'e': 0.04511489094451135}",20,6,28.92384498070437,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.1, 'e': 0.054842262350017955}",20,14,14.455108876672675,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.1, 'e': 0.15425144988758405}",20,13,13.796144709289893,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.1, 'e': 0.2521194079266271}",25,10,16.96596168083557,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.1, 'e': 0.34746827218126325}",20,0,-56.4329944383767,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
304,False,"{'a': 0.1, 'e': 0.43934534831800104}",25,15,5.763825748780464,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
305,False,"{'a': 0.1, 'e': 0.5268326309626121}",20,0,-9.527157104526559,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
306,False,"{'a': 0.1, 'e': 0.6090559761063562}",25,0,-11.04057036064523,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
307,False,"{'a': 0.1, 'e': 0.685193835263987}",20,13,5.190292883997883,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.1, 'e': 0.7544854641146285}",20,3,-87.60181429418373,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 2}",1
309,False,"{'a': 0.1, 'e': 0.8162385236075703}",30,15,-14.141066056295381,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
310,False,"{'a': 0.1, 'e': 0.8698359975852109}",25,0,-39.236631585202396,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
311,False,"{'a': 0.1, 'e': 0.9147423578045313}",25,0,-103.01100461352588,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
312,False,"{'a': 0.1, 'e': 0.9505089147582922}",30,0,-187.2347635376883,"{0: 17, 1: 3, 2: 5, 3: 3, 4: 2}",0
313,False,"{'a': 0.1, 'e': 0.9767783008322618}",20,0,-86.29726837936843,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
314,False,"{'a': 0.1, 'e': 0.9932880410042931}",25,0,-181.96904545868256,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
315,False,"{'a': 0.1, 'e': 0.9998731754079828}",25,0,-154.17001665391643,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
316,False,"{'a': 0.1, 'e': 0.9964679075571249}",20,0,-73.22689291039214,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
317,False,"{'a': 0.1, 'e': 0.983106261762453}",20,12,-36.74951924961145,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
318,False,"{'a': 0.1, 'e': 0.9599217431719744}",25,0,-87.13963219646705,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
319,False,"{'a': 0.1, 'e': 0.9271460038316639}",20,0,-106.00349429797375,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
320,False,"{'a': 0.1, 'e': 0.8851065280947882}",20,0,-60.44414988638108,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
321,False,"{'a': 0.1, 'e': 0.8342233605065102}",25,0,-134.90660819782968,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
322,False,"{'a': 0.1, 'e': 0.7750049088576295}",30,15,-34.18628269535341,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 0}",1
323,False,"{'a': 0.1, 'e': 0.7080428643420058}",20,0,-78.73564750339965,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
324,False,"{'a': 0.1, 'e': 0.63400628957373}",20,4,-11.137689157039459,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
325,False,"{'a': 0.1, 'e': 0.553634933534655}",20,0,-33.55345194138009,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",1
326,False,"{'a': 0.1, 'e': 0.4677318402470736}",20,13,-0.0004984597388217882,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.1, 'e': 0.37715532502333365}",20,3,-2.130257329350431,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
328,False,"{'a': 0.1, 'e': 0.28281039846293554}",20,4,-26.92184942225264,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
329,False,"{'a': 0.1, 'e': 0.1856397238857843}",30,14,0.3460284168705594,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
330,False,"{'a': 0.1, 'e': 0.08661419855190752}",25,16,17.73747797306192,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.1, 'e': 0.013276747223059479}",25,14,20.973361549651933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.1, 'e': 0.1130350361284828}",20,15,-2.176329654107552,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.1, 'e': 0.21166391631732553}",20,0,28.407327889724982,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
334,False,"{'a': 0.1, 'e': 0.3081779206211139}",25,3,-59.31842352965291,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 1}",1
335,False,"{'a': 0.1, 'e': 0.4016127130121261}",25,13,-0.4509816704145786,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.1, 'e': 0.49103472393024045}",25,9,13.211296363345479,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.1, 'e': 0.5755504782013432}",20,2,-94.74027229137705,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 2}",1
338,False,"{'a': 0.1, 'e': 0.6543155223459515}",30,18,-38.87941021135531,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
339,False,"{'a': 0.1, 'e': 0.7265428620792345}",35,0,-157.07498469691848,"{0: 23, 1: 4, 2: 5, 3: 0, 4: 3}",0
340,False,"{'a': 0.1, 'e': 0.7915108256977569}",25,0,-135.30854271652905,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
341,False,"{'a': 0.1, 'e': 0.8485702747846052}",20,4,-94.92146795377943,"{0: 10, 1: 0, 2: 1, 3: 5, 4: 0}",1
342,False,"{'a': 0.1, 'e': 0.897151090185845}",25,0,-159.2397758293726,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
343,False,"{'a': 0.1, 'e': 0.9367678684526697}",30,6,-244.93202944256018,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 4}",1
344,False,"{'a': 0.1, 'e': 0.9670247718322027}",20,0,-206.5309345517873,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 3}",0
345,False,"{'a': 0.1, 'e': 0.9876194833474773}",20,0,-31.03339529179373,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
346,False,"{'a': 0.1, 'e': 0.9983462274487422}",25,0,-263.6920798583657,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 5}",0
347,False,"{'a': 0.1, 'e': 0.9990978260547261}",20,12,-39.33076495138086,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
348,False,"{'a': 0.1, 'e': 0.9898667694406034}",20,0,-128.06095026262022,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
349,False,"{'a': 0.1, 'e': 0.9707452912726807}",20,0,-252.52126982915797,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 6}",0
350,False,"{'a': 0.1, 'e': 0.941924447040094}",25,0,-199.77913562222903,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",0
351,False,"{'a': 0.1, 'e': 0.9036922050915067}",35,0,-227.7771360549148,"{0: 20, 1: 3, 2: 8, 3: 0, 4: 4}",0
352,False,"{'a': 0.1, 'e': 0.856430569350572}",20,0,-15.34412046469508,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
353,False,"{'a': 0.1, 'e': 0.8006117624589936}",30,17,-127.98241070880191,"{0: 6, 1: 2, 2: 1, 3: 2, 4: 2}",1
354,False,"{'a': 0.1, 'e': 0.7367935074839876}",20,14,-7.94706089000897,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.1, 'e': 0.6656134553337595}",30,0,-99.54824359259229,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
356,False,"{'a': 0.1, 'e': 0.587782813560387}",20,14,13.6702997511689,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.1, 'e': 0.504079240209085}",20,9,-33.80470793415883,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 0}",1
358,False,"{'a': 0.1, 'e': 0.4153390737160569}",30,16,24.67086806357434,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.1, 'e': 0.3224489764913021}",25,12,-13.92223446853183,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
360,False,"{'a': 0.1, 'e': 0.22633707568091363}",20,10,-13.300326334825884,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
361,False,"{'a': 0.1, 'e': 0.12796368962740468}",35,18,28.68249658207704,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.1, 'e': 0.02831173268631065}",20,14,11.303034434325248,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.1, 'e': 0.07162310572917044}",25,11,22.993776313225286,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.1, 'e': 0.17084230974765666}",20,16,9.62956352778549,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.1, 'e': 0.2683545138800968}",25,0,-43.57958026105374,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
366,False,"{'a': 0.1, 'e': 0.3631854084160624}",20,11,-52.90282959453131,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 1}",1
367,False,"{'a': 0.1, 'e': 0.4543874744042692}",20,10,-17.27402474465867,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
368,False,"{'a': 0.1, 'e': 0.5410494509487578}",20,9,-52.021551274320444,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
